instance,actual_cpu,pred_low,pred_mid,pred_high,action,risk,monthly_savings
instance-259176e8-08c6-4e74-b2ec-c4e168e88706,10.663333333333334,2.8945067,25.231586,54.31328,review,n/a,0.0
instance-25924982-f430-4ccd-b93c-fabfdb4719a0,17.415000000000003,15.035192,15.657443,18.333315,downsize,risky,1.2830165760040304
instance-25929a87-2bbc-40a4-9578-50fe2624dfe0,7.9866666666666655,6.055699,8.405668,10.206153,downsize,safe,0.0
instance-259693e5-6ab2-489b-8611-2fcc47729dc4,2.845,2.640186,5.9914846,3.191125,terminate,moderate,0.0
instance-2597ad94-2474-4a13-924d-86523f7defa2,2.811666666666667,2.5096574,2.9124675,3.0267184,terminate,moderate,0.0
instance-25990111-bd46-461e-b981-c002108713d5,14.571666666666665,8.755512,14.720783,17.564608,downsize,risky,0.0
instance-2599953b-9e80-416e-9f20-7b53da185a86,14.672,10.99631,16.714184,30.805367,review,n/a,0.0
instance-259ab818-06fa-46f1-9d57-e5deae8ba8c3,9.151666666666666,4.586395,8.344181,9.962706,downsize,safe,0.5894644922892245
instance-259af4f0-868c-41a1-9e3a-d69258faeb19,1.2483333333333333,1.1905972,1.9374526,1.6173263,terminate,safe,0.0
instance-259bd9e6-6741-4e4b-ae4a-8261096a8c86,4.508333333333334,2.0413156,5.9793167,7.636628,downsize,safe,0.0
instance-259d05b2-3979-4d30-a319-8ea4c4ca4ac0,16.663333333333334,11.4310665,15.303642,18.688635,downsize,risky,0.9925744740804042
instance-259df240-b546-4f43-8bff-d565a198a8d4,3.996666666666666,3.687838,4.0427732,5.142435,downsize,safe,0.0
instance-259f7679-909b-4aa0-a5c1-ada6dd303e23,4.673333333333333,2.1418514,3.5355363,5.0092497,downsize,safe,0.8305918422063188
instance-25a0f188-a3be-4bac-940e-89c1b60c7694,16.113333333333333,9.59697,15.518231,18.305563,downsize,risky,0.43442441724141434
instance-25a1e506-43e8-4e8f-bc70-d3fdd6cfef6c,2.361666666666667,2.3760684,2.602895,2.8497355,terminate,moderate,0.0
instance-25a29923-bdba-4aa8-b5e5-d7d089463d66,7.01,4.243228,8.039437,10.170393,downsize,safe,0.0
instance-25a30a55-ba5b-486a-bada-de1dfac4819f,2.0749999999999997,1.8436195,3.1989076,3.1974368,terminate,moderate,0.0
instance-25a3aa70-f63a-46b2-8e1d-a35ecf877ac2,2.026666666666667,1.8433444,2.3794878,2.428777,terminate,moderate,0.0
instance-25a75854-1d26-4a4c-85e9-f32928d8f30f,2.16,1.6557132,2.5481958,3.1929832,terminate,moderate,0.0
instance-25a7a62f-5942-422e-b591-c18548b8c811,0.05833333333333333,-0.035689093,4.8754864,9.381493,downsize,safe,0.0
instance-25a8c371-c63e-4329-bc20-12df75fcccb2,10.53,11.637745,15.349169,18.534376,downsize,risky,0.0
instance-25abc8e7-6719-4b21-8717-6318d3359d1b,0.8599999999999999,0.7785845,1.9374526,1.3875014,terminate,safe,0.0
instance-25ad3d68-c440-41af-b545-10638d01e015,16.151666666666667,11.519589,15.349169,17.84906,downsize,risky,0.5858234591166183
instance-25ae4cb2-d5be-4eb0-87d1-9804f692f46d,16.965,8.334295,15.010414,18.718061,downsize,risky,1.426847689819336
instance-25aede30-5085-4d52-acce-f85867ba7ea9,8.553333333333333,7.8845487,10.342647,13.758785,downsize,moderate,0.0
instance-25af01d2-79de-4aa0-aee0-599a6ec2395f,1.3733333333333333,1.2857839,2.3247886,2.2121377,terminate,moderate,0.0
instance-25af653f-2dd6-4772-a66b-ca7f6855dc11,6.006666666666667,4.252786,5.831558,8.009546,downsize,safe,0.12782916056315116
instance-25af9717-12f9-48bb-8505-76037f8d617b,12.791666666666666,7.744775,12.924312,16.641384,downsize,moderate,0.0
instance-25b09102-ca63-4200-b110-5e0128328934,11.0,8.150843,9.21743,12.319164,downsize,moderate,1.3012760162353516
instance-25b099a7-db38-4bbd-89e8-3f3312bfc6fd,16.5025,11.684091,15.302606,18.749485,downsize,risky,0.8759228908538829
instance-25b356a5-f7b8-48f5-b757-70e6e5f6721b,3.23,2.6086574,6.7623696,8.518867,downsize,safe,0.0
instance-25b445ab-11ac-4ff8-a1f4-5313f5fba5fd,2.7883333333333336,2.4394512,2.6803987,2.9249015,terminate,moderate,0.07879228041966772
instance-25b445b0-0998-4523-8505-ede8b7ecd906,1.7716666666666667,1.5255636,2.9430082,4.489692,terminate,risky,0.0
instance-25b48845-01d8-4522-b511-68b138704dd4,3.103333333333333,4.3575497,5.224909,6.914546,downsize,safe,0.0
instance-25b78bb7-3a3e-4574-8439-3de92b24ec6b,1.3183333333333334,1.2317448,3.7436981,6.665517,downsize,safe,0.0
instance-25b7c8b7-c8f0-4e4b-9ba0-d36e77fb35ad,12.078333333333333,9.577754,12.659147,14.268871,downsize,moderate,0.0
instance-25bab98a-cc91-4986-827d-71903ffc97b5,1.2366666666666666,1.1612209,1.9374526,1.6763091,terminate,safe,0.0
instance-25bc435e-e576-481c-8076-cafeb441c56f,7.586666666666666,4.2447944,7.903666,10.538321,downsize,safe,0.0
instance-25bf3886-daa6-48b8-9662-0599d39d725f,1.4733333333333334,1.3793085,2.0851903,1.9259437,terminate,safe,0.0
instance-25c0ca1b-b727-4bf8-93a8-93cd70486301,7.991666666666666,4.055866,8.487913,10.291804,downsize,safe,0.0
instance-25c10b0a-71f1-4686-bdc6-1ff445b0b225,3.0716666666666668,3.162733,3.4844654,4.372951,terminate,risky,0.0
instance-25c142d2-e52a-400c-9f6d-883d28616eac,9.068333333333333,2.82912,7.9428935,11.019917,downsize,safe,0.8215710746129354
instance-25c2b09a-ac3b-4593-a1e8-1281aec36471,11.79,4.4722266,8.608718,27.257174,review,n/a,2.3223359195709223
instance-25c38cf3-d17c-4f13-92b1-a0a6537a9d9d,17.486666666666668,6.1197653,16.304068,20.3706,review,n/a,0.8632973101298025
instance-25c48e7e-e5b1-45e3-a930-1aa9da635e7d,3.6566666666666667,3.2155793,3.5786028,5.320736,downsize,safe,0.05698662935892746
instance-25c7f0d7-4865-4685-8b31-626328384ba8,3.078333333333333,2.349567,3.5441592,4.428993,terminate,risky,0.0
instance-25c900ef-98b3-4528-b902-48087decf5b0,7.783333333333332,5.7475376,8.405668,10.188593,downsize,safe,0.0
instance-25cb63c5-5a6d-4bc8-9bd5-6b6a8ef714ef,1.1700000000000002,1.0609459,1.9374526,1.5965191,terminate,safe,0.0
instance-25d1235a-a667-4c26-b8b2-aad265c6c3a7,2.5933333333333337,2.0494843,2.9092858,3.871633,terminate,moderate,0.0
instance-25d3d975-b763-4588-a456-aa596d0d2415,16.474999999999998,11.311855,15.356835,26.652613,review,n/a,0.816260183334349
instance-25d4d38e-b0f4-4b98-a9bc-3193a59a7884,3.348333333333333,3.1587696,3.3133109,3.8108587,terminate,moderate,0.025566404374440386
instance-25d74f6d-2eb7-4eb2-aa1d-67a0a87664ec,7.618333333333333,6.260724,11.6905575,15.862996,downsize,moderate,0.0
instance-25d7aade-3f4c-4da0-887c-36820f04719a,39.34,21.564816,25.246414,40.33322,review,n/a,10.288317645263675
instance-25d92740-6296-4f67-ac4d-b6d70159d49c,2.2283333333333335,2.1482558,2.696939,3.125194,terminate,moderate,0.0
instance-25db9d9a-8079-4fec-a5c9-9f3efcdfa79b,11.658333333333333,6.431542,12.654338,16.14175,downsize,moderate,0.0
instance-25dc8cbe-3e27-495b-a17e-0b4ec86e2559,6.051666666666667,2.5607982,4.260289,6.4557414,downsize,safe,1.3077055563608806
instance-25dcd327-7b30-40f0-a558-019b5404f57b,16.601666666666667,12.627848,15.153702,17.266796,downsize,risky,1.057014365641276
instance-25dd58bf-3c21-4895-9920-0817b03cfb3b,4.423333333333333,3.669342,4.0053244,5.9909887,downsize,safe,0.3051465478261309
instance-25ddcdc1-85ac-4b7d-b1ba-59fce170959f,3.3166666666666664,3.116973,3.0988846,3.6535673,terminate,moderate,0.1589809214274087
instance-25de3d13-f4e2-48c0-ae87-4f22c1dc2ba4,7.4316666666666675,5.788285,7.5125046,8.8799715,downsize,safe,0.0
instance-25de6d35-dbd8-4aee-9386-3932fbdee2d4,12.75,10.233518,13.852727,16.138315,downsize,moderate,0.0
instance-25de6feb-4edc-4c6e-b349-cce80ed4f94a,9.226666666666668,3.7726104,5.15494,8.644483,downsize,safe,2.972360372988384
instance-25df6809-02c4-478f-9c62-c3339ac248dc,15.876666666666667,12.559894,15.153702,16.888641,downsize,moderate,0.5277643656412763
instance-25e013af-667c-409f-9b93-316070c9f205,18.013333333333332,10.665129,16.159832,20.25972,review,n/a,1.3530559727986642
instance-25e2878e-70e7-40f5-8449-041a36fcc4fc,58.714999999999996,7.966457,16.084675,26.26053,review,n/a,31.12013737030029
instance-25e5d2e9-15ee-4f4e-bc7c-edf0dfbffe3b,7.6,6.8478274,14.1724205,16.877491,downsize,moderate,0.0
instance-25e5fc45-0153-48ce-a3f0-ff2e64da1d42,5.333333333333333,6.026456,7.500235,10.719728,downsize,safe,0.0
instance-25e65a24-1943-4e54-8d26-4649652f7bca,4.558333333333334,11.784116,13.416589,15.1364565,downsize,moderate,0.0
instance-25e7b72d-6088-45d5-b403-1fcc331bd0ee,2.6999999999999997,2.432353,5.386771,3.209716,terminate,moderate,0.0
instance-25e9f802-3dce-42cc-b96e-21c9803c8ff9,8.16,4.6360087,8.344181,10.317935,downsize,safe,0.0
instance-25ea2865-2567-42a0-803a-e304ce612b88,0.24666666666666667,0.13150708,1.6158414,0.40893856,terminate,safe,0.0
instance-25eb0b87-a0b5-457b-8345-77640ad1643c,6.728333333333334,3.5928776,6.4558854,8.725173,downsize,safe,0.19888698380788244
instance-25eb9722-565e-4d9f-bdef-980dea6f57f3,17.531666666666666,6.4608545,12.945985,16.956724,downsize,moderate,3.347547733179728
instance-25ec5305-5a26-471a-a6ae-278b44126272,2.7466666666666666,2.710127,2.7520704,3.1225886,terminate,moderate,0.0
instance-25ef34e4-2596-4636-8dcb-c995c67ff707,16.26666666666667,12.423868,14.928455,17.111635,downsize,risky,0.9768942591349303
instance-25f11047-b49c-44ee-b73a-653f91932426,7.023333333333333,5.720469,7.2178707,8.823691,downsize,safe,0.0
instance-25f1d210-6ddc-4766-97c4-4c8072ff6634,3.52,1.9251175,5.239445,7.6295195,downsize,safe,0.0
instance-25f3f6db-ddc3-475f-9406-27024569eb19,7.195,3.929015,6.01356,10.200121,downsize,safe,0.86245133266449
instance-25f62637-ffba-4bf9-9f7b-ae76c090f193,5.7250000000000005,5.3534837,6.01356,7.0165305,downsize,safe,0.0
instance-25f79709-99ee-47f9-9678-9359c6a22717,7.001666666666666,5.6166787,7.3548665,9.483467,downsize,safe,0.0
instance-25f808fb-47ec-4320-add3-38e49f0232d2,9.983333333333333,6.376785,8.734796,10.404947,downsize,safe,0.9114325669606521
instance-25f93058-5cd1-4f6e-ae10-faa5604a0f0e,6.625,5.7994766,6.424861,7.885694,downsize,safe,0.1461015033721924
instance-25f98e41-9f41-46bc-95e3-2381808ed3bd,3.463333333333333,3.1833882,3.2378917,3.5880504,terminate,moderate,0.16457241128285696
instance-25fbc26d-136b-480c-bf1c-a239b31b7aa8,4.6000000000000005,4.538783,4.955399,5.526777,downsize,safe,0.0
instance-25fc215e-322f-4241-a8bc-cb67b4247210,2.6783333333333332,2.456281,3.5441592,4.0329814,terminate,risky,0.0
instance-25fcafb1-5359-4e66-afed-1be34459179d,1.8499999999999999,1.7068074,2.3002865,2.1334221,terminate,moderate,0.0
instance-2601c33e-c193-417e-b751-070076deb1e0,6.12,4.008992,7.747065,10.696206,downsize,safe,0.0
instance-26022ed2-e7b7-486d-a986-f0d166badbd7,11.44,8.735882,14.62305,16.534418,downsize,moderate,0.0
instance-2602d3fd-7cef-4b64-b11d-1d54a0eb14fe,11.631666666666668,10.532009,11.537149,13.764283,downsize,moderate,0.06899758326212642
instance-2602dd08-184f-4caf-a121-2d545bb46e3e,8.231666666666667,5.879874,9.639018,14.51376,downsize,moderate,0.0
instance-26037811-d8bf-48bf-9f1d-0e8ea87573bf,10.946666666666665,10.323476,11.331897,14.1405735,downsize,moderate,0.0
instance-2604822f-8f05-442a-a220-7783f764dd9a,5.126666666666666,3.7815783,5.0953417,7.6310987,downsize,safe,0.022867238489786328
instance-2606d43b-44af-479a-8bb5-c199c61e44ba,2.8616666666666664,2.9638822,3.160388,3.4312754,terminate,moderate,0.0
instance-2608025f-2bbf-4ba0-8e0e-eb8954f65a76,2.6950000000000003,2.4686613,2.602895,2.8686142,terminate,moderate,0.0672366343498232
instance-2608c25e-fe16-4ee2-9bca-320a40a59bbb,2.4383333333333335,5.685396,8.750102,11.713449,downsize,safe,0.0
instance-2609b07e-408f-465a-85cd-6684a56e0309,4.831666666666666,2.895359,4.750205,6.8263655,downsize,safe,0.0594669874827063
instance-260a901c-b41f-40d8-9f01-bf8566a5d8de,7.005,5.5249414,6.4114156,7.7813544,downsize,safe,0.4333166288375854
instance-260ba566-f3c9-4c07-9c4f-16ea97809d70,2.56,2.2806582,10.762847,12.615432,downsize,moderate,0.0
instance-260c940f-3104-4c7b-af5b-7038d49613d6,2.223333333333333,2.0444283,2.4576838,2.6224928,terminate,moderate,0.0
instance-260cda05-0abf-4fed-be60-7054f5658964,16.05,12.078399,15.153702,17.066792,downsize,risky,0.6542976989746099
instance-260e1e01-6626-4e6e-b0f1-a6171131de4d,15.131666666666666,12.784512,15.153702,17.172232,downsize,risky,0.0
instance-260e7723-08a9-49bf-af41-3c6e1eeef2cd,8.675,5.493666,8.734796,10.248929,downsize,safe,0.0
instance-260e94ec-1705-477b-8325-6a92a15445e2,12.763333333333335,5.4429545,13.398993,16.855427,downsize,moderate,0.0
instance-260ea7d3-33f1-4484-8006-2c4b9d708f05,10.788333333333334,10.064129,11.247388,14.786257,downsize,moderate,0.0
instance-260fdb80-6af3-4ff4-a9b4-b97825869b78,1.221666666666667,1.1057793,2.020346,1.7061709,terminate,safe,0.0
instance-2610a7cd-b0ce-41fe-9bec-aac0a5c61a1d,18.671666666666667,12.999647,15.677491,18.254498,downsize,risky,2.1857480993906657
instance-26110941-9984-47ff-a55a-70cf971be221,2.0316666666666667,1.8045269,2.3794878,2.5303407,terminate,moderate,0.0
instance-26110ca4-1224-4c19-be52-e85ceaed78d1,1.9400000000000002,1.8223602,2.2173932,2.4000933,terminate,moderate,0.0
instance-2611ea5f-6766-4b65-9f1b-6573f61f8107,8.695,5.2140765,8.533087,11.754659,downsize,safe,0.11819665298461934
instance-2615083d-187c-416d-90b4-4b3a913cb942,16.10833333333333,9.6158695,14.7629175,18.07946,downsize,risky,0.9821535447438539
instance-26162caa-3c8b-4121-a4e9-86c857e4faa3,1.0833333333333333,0.94204766,1.9374526,1.5314971,terminate,safe,0.0
instance-26165a41-7355-45dc-afc0-d1ca71e8f9b2,3.8600000000000008,2.801652,16.174911,47.14878,review,n/a,0.0
instance-2616dafb-a45c-4a3e-ab49-f02fb70a4cbe,15.991666666666667,11.162395,15.153702,17.096275,downsize,risky,0.6117143656412765
instance-2618aa36-6578-493a-8045-b20489a9cb2a,4.193333333333333,3.527682,4.0053244,5.1275377,downsize,safe,0.13724654782613122
instance-261c32f7-02cb-4bef-b245-b71e52ab5a95,3.0366666666666666,2.774428,3.1743038,3.7907195,terminate,moderate,0.0
instance-261d6f6e-7e3f-4c28-a0c8-f543d6403101,9.32,4.4587507,7.066183,8.869793,downsize,safe,1.6452863441467287
instance-261da950-1aa0-4930-a971-1947ee857e77,1.1849999999999998,1.1272241,1.9374526,1.6196259,terminate,safe,0.0
instance-261ec77f-85a6-46dd-9f82-cfbda6904193,42.36833333333333,3.8196723,35.217716,56.655285,review,n/a,5.219950494893391
instance-261f9280-1ef0-4ef7-9f92-26037a06c602,1.0816666666666668,1.007698,1.9374526,1.5595199,terminate,safe,0.0
instance-2620096b-e9fe-42c6-95f6-5d5a753f6ccf,9.63,6.8745975,12.398409,15.565851,downsize,moderate,0.0
instance-2621150a-285e-4505-8269-bfaae34133c0,9.708333333333334,6.006928,8.203173,11.750167,downsize,safe,1.098767274220785
instance-262530e3-1a18-45f1-b23d-18ff5e4687c7,4.506666666666667,3.8412468,5.086293,5.4966283,downsize,safe,0.0
instance-2626a40d-fadc-4f0e-8d74-528d93badfb6,5.0683333333333325,2.8373723,5.5180626,7.8353004,downsize,safe,0.0
instance-2626eb90-42fe-4432-b046-d741d024d43f,3.3750000000000004,3.2760303,3.4844654,4.0470977,terminate,risky,0.0
instance-2626f8be-e57d-4ed4-991e-1b9ec8b9c7fc,2.5083333333333333,2.006739,2.5571296,2.8582237,terminate,moderate,0.0
instance-26273b3f-ba6c-478d-96ff-7db6cfd487f1,5.81,2.4517713,3.933191,4.0277014,terminate,risky,1.3700705254554746
instance-262be2e8-1096-4d8b-a6e0-f088e2409333,7.18,6.0129805,6.6237955,8.248709,downsize,safe,0.40602927818298323
instance-26309b33-a973-43e9-81a3-f741decf63d1,5.553333333333334,4.440973,5.7834215,7.7479596,downsize,safe,0.0
instance-26310974-8ebc-4608-a41b-71a9931b76f9,9.318333333333333,7.584725,9.567629,13.197997,downsize,moderate,0.0
instance-26325844-ccb9-48b8-afa4-098f78b9e265,13.926666666666668,11.686614,14.099364,17.319592,downsize,risky,0.0
instance-26333ce0-c4e1-49cd-a637-9001e30482a9,2.84,2.057234,8.048384,17.121471,downsize,risky,0.0
instance-26337a74-ff87-4dea-8457-5fb4a2db3a16,1.982,1.1839428,4.007914,6.742611,downsize,safe,0.0
instance-26343178-0c9b-4d01-8562-cd2a0bf403ba,15.368333333333332,8.729621,13.701637,16.325222,downsize,moderate,1.216688127644856
instance-2634c572-15ba-489c-b88c-c80a57968132,17.51,9.87248,14.908297,17.542545,downsize,risky,1.8992434928894055
instance-2637a8f5-861b-44bb-bd0d-e78633148a17,12.808333333333335,6.016685,10.85077,14.976455,downsize,moderate,1.4290212357838963
instance-2637b476-daa1-4e04-adb1-adfa34be8c6e,2.4150000000000005,2.2195957,2.4408004,2.7862608,terminate,moderate,0.0
instance-2638a1ae-1eae-4bc7-a5b1-ee44a127c70d,8.478333333333333,5.033094,8.734796,10.280723,downsize,safe,0.0
instance-26393ffa-e443-41f5-a1d8-020c6e57745f,7.933333333333334,3.8051789,8.344181,9.8872,downsize,safe,0.0
instance-263993c9-4743-43ee-99a4-1061b64184c3,6.435,5.24906,6.01356,6.7197437,downsize,safe,0.30765133266448946
instance-263bd9ad-46ff-481b-bb2f-56fa6642d121,6.151666666666666,5.1346097,6.4325495,7.0002174,downsize,safe,0.0
instance-263ce44c-ab80-41ef-8aff-ca49b21c0491,1.3433333333333335,1.2377841,2.4002078,3.1037843,terminate,moderate,0.0
instance-263d8694-76fe-42b5-9a7e-3f7742953fc0,4.036666666666666,3.6650722,3.9299054,4.716037,terminate,risky,0.07793571402231816
instance-263e51f2-e2eb-43e4-852d-6adeb26cbd81,2.5083333333333333,2.2891033,2.602895,2.8476675,terminate,moderate,0.0
instance-263eafc4-4875-4b50-9afe-9fae141a660c,0.5983333333333333,0.43228835,1.6158414,0.7325085,terminate,safe,0.0
instance-263ee2c0-9c0a-4939-a64a-21de840f2d50,13.536666666666667,7.6787467,14.05017,17.495455,downsize,risky,0.0
instance-263fbc76-fd6a-4df7-a259-f082a7e39966,0.8633333333333333,0.7785845,1.9374526,1.404438,terminate,safe,0.0
instance-264002e8-b308-4006-8493-517d02d4c20f,8.045,6.284523,8.143044,10.855631,downsize,safe,0.0
instance-2640b54a-4c77-455a-bc84-5cd72b7cc02b,3.421666666666667,3.1437292,3.3133109,3.79721,terminate,moderate,0.07909973770777398
instance-26413271-0eeb-4309-8d4a-844d6a4fb231,4.203333333333333,3.74882,4.1347923,4.943524,terminate,risky,0.05003493398030585
instance-2641ce9e-bc12-4f91-854b-b204c27a9640,17.94,14.164562,16.101074,18.947233,downsize,risky,1.342415820312501
instance-26459eb6-7d71-42e8-9abd-58750a8edea5,16.185,7.6874795,13.333503,17.734041,downsize,risky,2.081592978286742
instance-2647785b-bd60-43e0-b44a-42b02222fbea,1.5716666666666665,1.2791045,2.5698595,3.16565,terminate,moderate,0.0
instance-264883fe-40df-439a-9ded-2a296ad09b85,2.61,2.4079683,2.6803987,2.867,terminate,moderate,0.0
instance-2648ed67-8b15-47f3-b560-2334c7ebc609,16.12666666666667,10.294405,15.708142,19.40855,downsize,risky,0.3055228018442805
instance-2649ba04-21c8-4ac2-9cdc-b2fbf2b31dfd,2.7133333333333334,2.7048936,2.7520704,2.9837253,terminate,moderate,0.0
instance-264a0a6e-8661-4b1a-8b02-55d9cb166c07,15.691666666666668,12.517724,14.784018,16.75986,downsize,moderate,0.6625838457743338
instance-264d1546-b132-474e-ba68-d383d62be878,4.87,2.094138,4.063042,6.653297,downsize,safe,0.5890792203903199
instance-264fa399-2f00-43b5-9b14-16cb891e00a4,1.5899999999999999,1.0838624,17.192213,33.526356,review,n/a,0.0
instance-265131e5-654e-4f07-8e60-f7b2a840e74a,15.273333333333333,8.353157,14.797914,17.387285,downsize,risky,0.3470564408620199
instance-26525c8b-4ac3-4a91-9a56-ebd962ee810f,4.418333333333334,1.45972,6.233789,12.393184,downsize,moderate,0.0
instance-2654b082-62ea-4352-88ef-9b353b9bc433,8.141666666666667,3.1538649,7.368586,14.070475,downsize,moderate,0.5643488403956101
instance-26579b01-5923-4756-9800-e9c844eb733b,8.185,5.733256,8.418805,10.054473,downsize,safe,0.0
instance-2657a3f8-816e-4f10-aa7f-9273f645af72,16.78,16.803524,19.910994,24.085516,review,n/a,0.0
instance-2659564c-b831-45e3-b999-9c892405db2e,6.116666666666667,4.137208,6.8824997,8.978213,downsize,safe,0.0
instance-265d5719-fc16-4f32-8075-a76b9798d3f3,17.778333333333332,8.745814,14.386025,19.111946,downsize,risky,2.4763847703297923
instance-26620d8b-200e-4351-b20e-0e1dff7c4378,3.1966666666666668,2.687154,3.021381,3.3498967,terminate,moderate,0.1279586086908977
instance-266374e5-429e-4530-b4bf-c18a92124b64,9.761666666666668,8.493046,10.692305,13.433817,downsize,moderate,0.0
instance-26644732-46b5-40f6-a40a-a92f40188d56,4.178333333333334,2.2439744,2.9019234,3.9433012,terminate,moderate,0.9317792381604515
instance-2664e6f7-b284-4001-b153-124aa1dc35e6,16.45,11.49173,16.14215,18.946264,downsize,risky,0.22472985839843698
instance-26658f47-0e1a-4485-a5dd-32be007dcdff,15.661666666666667,10.281163,15.050317,18.671967,downsize,risky,0.44628539492289254
instance-266669cc-1c18-412a-8040-c2fd4d5ea08e,2.47,3.7125592,6.1757474,10.140305,downsize,safe,0.0
instance-266a32a1-b63b-43c3-a55d-449775bd29bb,0.9566666666666667,0.7533755,2.8947058,5.130044,downsize,safe,0.0
instance-266c9b3e-1aca-4a9b-b499-e141b1bcd7fb,8.58,6.0617046,8.893574,12.670066,downsize,moderate,0.0
instance-266cbffc-7c22-4549-8665-6379563e686b,16.993333333333336,10.817682,15.677491,18.646168,downsize,risky,0.9605647660573342
instance-266e5792-5aae-496d-bfe1-ab7c6bc2c8e2,0.45333333333333337,0.33241844,1.6158414,0.6673043,terminate,safe,0.0
instance-26727bb5-8156-43dd-aeee-dab448418248,12.365,5.212983,7.2178707,10.281389,downsize,safe,3.7574043800354007
