instance,cpu_mean,cpu_median,cpu_p5,cpu_p95,cpu_min,cpu_max,cpu_n,mem_mean,mem_median,mem_p5,mem_p95,mem_min,mem_max,mem_n
instance-c4161d28-5299-4d5d-b9c1-8ce4d3c29af9,16.1522,16.2295,15.4126,17.0547,15.3836,17.0668,60,98.7511,98.7407,98.5415,98.8487,98.5408,98.8507,60
instance-c416887d-6a76-40c2-a3ba-a347423a5d31,17.7773,17.5568,17.5229,18.691,17.5229,18.691,11,96.2536,97.9284,89.2093,98.3748,89.2093,98.3748,11
instance-c416d228-fef0-429d-8b08-bcb98a3ad1c3,0.3731,0.3731,0.3731,0.3731,0.3731,0.3731,2,4.4701,4.4701,4.4701,4.4701,4.4701,4.4701,2
instance-c4173dc0-4d63-41a9-bce0-14f0d5dd8dab,7.9778,7.2997,5.645,11.6667,5.645,11.6667,4,99.8037,99.8037,99.8037,99.8037,99.8037,99.8037,4
instance-c41a5083-eb4b-4f7d-8805-b5a91eb2bbfa,9.3338,7.4951,2.4692,18.5392,2.4692,18.5392,14,96.7071,99.6884,82.2457,99.7795,82.2457,99.7795,14
instance-c41ab1a1-3eb6-4994-b997-fd81469d409f,0.6576,0.6576,0.6576,0.6576,0.6576,0.6576,2,3.8157,3.8157,3.8157,3.8157,3.8157,3.8157,2
instance-c41ad6c2-c529-4875-9b0d-fc197002d211,5.7911,7.3345,1.1989,11.7267,1.1858,11.8323,66,96.5818,96.9995,91.4164,97.3765,87.5452,97.4218,66
instance-c41ae1f5-acf3-44d3-ae4a-03ded2ed05ca,2.3331,2.3331,2.3331,2.3331,2.3331,2.3331,1,18.6221,18.6221,18.6221,18.6221,18.6221,18.6221,1
instance-c41b43c1-90b7-4c3a-9f8b-88172eb20a8e,12.6067,16.6932,1.7348,17.3256,1.7348,17.3256,19,90.6771,97.226,72.0488,97.8054,72.0488,97.8054,19
instance-c41b4bfa-9bb8-4307-acf0-25df54d79c37,13.7586,14.4751,6.8203,15.6672,2.2868,16.173,43,99.6962,99.7024,99.6619,99.7046,99.6611,99.7046,43
instance-c41b6de7-3fa5-4687-bd28-b798fcf24ca8,12.9649,14.2483,2.3861,14.6801,2.3861,14.6801,29,99.7759,99.8037,99.7382,99.8037,99.7382,99.8037,29
instance-c41d6489-ceea-401b-8c73-6c1f437d1906,12.4446,12.4995,10.8194,14.9658,10.8153,15.0471,60,99.8749,99.878,99.8364,99.878,99.8248,99.878,60
instance-c41ff933-b085-407d-8882-8f2b09ef718a,3.8502,3.8502,3.8502,3.8502,3.8502,3.8502,2,42.645,42.645,42.645,42.645,42.645,42.645,2
instance-c42027e5-8206-40d8-80ac-0345bf6a1be2,15.6405,14.2086,10.0521,24.0928,10.0521,24.0928,8,92.1722,98.5443,71.7966,99.8037,71.7966,99.8037,8
instance-c421bcb7-6fef-47ce-a5c1-a78af42fef5f,1.3877,1.3877,1.3877,1.3877,1.3877,1.3877,2,19.1384,19.1384,19.1384,19.1384,19.1384,19.1384,2
instance-c42264d9-abbe-40cc-aee4-13e8269b7fc6,5.0109,1.9123,1.5352,33.4467,1.5079,33.6528,64,99.9757,99.9786,99.9509,99.9786,99.9253,99.9786,64
instance-c423253d-74d9-4cd0-b674-160566dfb761,2.2259,2.174,2.1555,2.4998,2.1555,2.4998,13,99.7983,99.8037,99.7759,99.8037,99.7759,99.8037,13
instance-c423d657-7452-40c2-a5e5-24bb80e05a89,4.0446,4.0446,4.0446,4.0446,4.0446,4.0446,2,38.2419,38.2419,38.2419,38.2419,38.2419,38.2419,2
instance-c424cbb5-7b14-4125-a0d9-6c9b0cb59e9a,2.2669,1.6644,1.6345,4.1041,1.6345,4.1041,8,83.1778,83.5733,81.9913,83.5733,81.9913,83.5733,8
instance-c4251a0b-ef78-4d72-9083-aea94e372460,10.2415,10.2415,10.2415,10.2415,10.2415,10.2415,2,97.67,97.67,97.67,97.67,97.67,97.67,2
instance-c42573a5-17bb-42f1-88d5-394b4ef91d27,6.5689,6.9141,2.2173,10.5752,2.2173,10.5752,6,96.8856,99.6451,91.3389,99.6728,91.3389,99.6728,6
instance-c4258097-7abd-484b-89ff-5e129a2f94ae,17.3266,17.5691,12.8881,18.3637,12.8881,18.3637,39,97.0339,97.4214,93.7037,98.1675,93.7037,98.1675,39
instance-c425b6c2-7f7f-4ae2-9969-975dc1fbf6eb,17.3445,18.3243,3.982,20.0597,3.982,20.0597,29,95.3918,97.6459,72.356,97.851,72.356,97.8814,29
instance-c425ddc2-8463-4131-99a4-1dfe12bd5cb0,16.7893,16.7792,15.889,17.464,15.797,18.3103,62,98.6875,98.2213,97.7589,99.7536,97.7582,99.7539,62
instance-c425efbd-b547-4a8c-8670-5ea85007d9a3,14.8242,17.1849,5.9811,18.7642,5.9811,18.7642,31,99.9937,100.0,99.9722,100.0,99.9722,100.0,31
instance-c427e4ef-cf93-4420-82d9-c68c5680f8c3,1.5185,1.5363,1.4242,1.6037,1.3792,1.6197,64,88.2846,88.1115,86.2177,90.4195,85.9965,90.6659,64
instance-c4286281-2fd3-45ef-bdd9-ee1547d2c1d9,5.4805,5.4805,5.4805,5.4805,5.4805,5.4805,2,72.2593,72.2593,72.2593,72.2593,72.2593,72.2593,2
instance-c429397d-6da6-4393-a2b0-62fef0a8b36c,2.1377,1.7631,1.7572,3.2675,1.7572,3.2675,8,81.0525,81.1494,80.5612,81.35,80.5612,81.35,8
instance-c4295c86-2d11-4a33-bd17-050fb155bd15,48.1248,48.1248,48.1248,48.1248,48.1248,48.1248,1,82.6279,82.6279,82.6279,82.6279,82.6279,82.6279,1
instance-c429d249-2be9-47c0-b197-930616dfbc16,5.8595,5.8595,5.8595,5.8595,5.8595,5.8595,2,39.1603,39.1603,39.1603,39.1603,39.1603,39.1603,2
instance-c429d406-c47c-4506-b819-9ef9c703c4d1,0.8935,0.8935,0.8935,0.8935,0.8935,0.8935,1,99.6043,99.6043,99.6043,99.6043,99.6043,99.6043,1
instance-c42b41be-7267-4526-89d4-167fce277420,3.2689,3.2689,2.8066,3.7312,2.8066,3.7312,4,84.4895,84.4895,77.9745,91.0045,77.9745,91.0045,4
instance-c42bd071-aba2-475a-a6f6-7f6cc32fd48d,8.1283,6.9291,2.3227,15.1331,2.3227,15.1331,6,98.4995,99.8037,95.8911,99.8037,95.8911,99.8037,6
instance-c42bd6e3-150c-4d9d-b51e-de89229b0ca8,10.616,9.7942,9.0319,12.4651,8.8202,34.787,76,99.2773,99.2162,98.7354,99.9368,98.7261,99.9413,76
instance-c42d2247-8a3f-40c8-b468-792b9d5aa137,10.7379,10.7379,10.7379,10.7379,10.7379,10.7379,2,86.7129,86.7129,86.7129,86.7129,86.7129,86.7129,2
instance-c42d316b-991b-4055-bba5-74e5e6c4b8fb,14.1114,14.0215,12.9137,15.9059,12.3422,15.9272,70,99.996,100.0,99.9722,100.0,99.9583,100.0,70
instance-c42de8b7-3493-414a-add0-92fd37b1a43c,2.935,2.935,2.935,2.935,2.935,2.935,2,21.3379,21.3379,21.3379,21.3379,21.3379,21.3379,2
instance-c42df721-9347-49da-9f84-c8b9bd9dcd3d,9.8573,9.8573,9.8573,9.8573,9.8573,9.8573,2,60.795,60.795,60.795,60.795,60.795,60.795,2
instance-c42f526f-3b0c-4598-86d5-0a3775204844,1.5594,1.5488,1.3658,1.7022,1.3069,1.7329,73,76.7606,76.1568,73.0042,79.8039,72.9412,79.8752,73
instance-c42fd9be-56c8-42b3-858b-6103b9c4fa45,5.6459,5.6459,3.8162,7.4755,3.8162,7.4755,4,17.5511,17.5511,16.2028,18.8995,16.2028,18.8995,4
instance-c43162e0-17a2-4166-a985-e4111ab7cbdb,15.0596,16.5843,5.452,17.4419,2.4307,18.9852,61,97.8887,99.6432,87.6389,99.7103,75.1407,99.7364,61
instance-c431dab4-4588-4f2c-a3b3-e15d11d2593f,7.7035,1.8439,1.424,25.7022,1.424,25.7022,8,78.3561,78.2834,73.8079,83.0497,73.8079,83.0497,8
instance-c4321799-6217-4aa8-aa1b-10b3d4c8ed3c,3.5766,3.5791,3.4979,3.6526,3.4979,3.6526,15,82.5811,82.4527,79.2778,84.7549,79.2778,84.7549,15
instance-c4322435-6db0-4a19-91f2-13e56724b519,0.3897,0.3897,0.3897,0.3897,0.3897,0.3897,2,9.4927,9.4927,9.4927,9.4927,9.4927,9.4927,2
instance-c432bbc7-f911-4cdd-a69a-a3c2ded3840c,10.5949,10.2495,9.6982,12.372,9.6332,18.5467,68,99.939,99.9467,99.9053,99.9472,99.8909,99.9473,68
instance-c43365cf-df20-4e82-be45-370ce522412e,3.7196,1.3355,1.1696,8.3916,1.1696,8.4432,27,99.6019,99.6021,99.5595,99.6264,99.5595,99.6264,27
instance-c434104f-1430-45ef-a9d2-9d2982365798,7.4708,7.7179,6.8149,8.2196,4.4443,9.0287,62,97.655,97.6691,97.5966,97.6754,97.5702,97.676,62
instance-c4356b22-50ff-4428-9272-dd6ab0d9508e,13.4558,14.2304,4.6041,21.8149,4.6041,21.8149,19,96.6531,99.7684,70.7337,99.7713,70.7337,99.7713,19
instance-c436504b-9045-4805-a98c-e267ccaf79f9,2.5979,2.5979,2.2994,2.8965,2.2994,2.8965,4,15.8703,15.8703,15.4916,16.249,15.4916,16.249,4
instance-c437292b-5914-40e7-8109-afdbe8e2a712,16.3054,15.7391,15.5916,18.9336,15.5916,18.9336,11,96.6179,97.6373,91.9377,97.717,91.9377,97.717,11
instance-c43822e5-5542-4be3-9489-964b80599539,15.8127,15.7489,15.6462,16.1914,15.6462,16.1914,25,99.4877,99.6481,97.4501,99.7382,97.4501,99.7382,25
instance-c438adb0-f526-4e7e-abd3-8bc165b64d12,1.7672,1.4798,1.3869,3.012,1.3869,3.012,10,83.682,83.966,82.5462,83.966,82.5462,83.966,10
instance-c43a00e5-5904-4aa2-83fc-92c5ffe4c94b,2.2851,2.0544,1.8164,2.9846,1.8164,2.9846,6,72.0612,72.2573,70.7465,73.1797,70.7465,73.1797,6
instance-c43aa4a6-12e5-42cd-917b-610bd8716113,0.5794,0.5794,0.5794,0.5794,0.5794,0.5794,2,48.4375,48.4375,48.4375,48.4375,48.4375,48.4375,2
instance-c43b737a-143f-4f8e-8a0d-2766a51777ae,5.7676,5.7676,5.7676,5.7676,5.7676,5.7676,2,44.5337,44.5337,44.5337,44.5337,44.5337,44.5337,2
instance-c43ca80b-d965-4fa8-88c1-85fc671a805d,4.5784,4.5784,4.5784,4.5784,4.5784,4.5784,2,31.8766,31.8766,31.8766,31.8766,31.8766,31.8766,2
instance-c43de56f-97b2-4ef3-a5a3-e050dfb278e1,5.5222,5.5222,5.3017,5.7427,5.3017,5.7427,4,45.4634,45.4634,39.2963,51.6305,39.2963,51.6305,4
instance-c43df80c-4e34-4d97-95da-63fc7a84fd66,7.3436,7.454,6.2952,7.8321,6.2952,7.8321,13,98.1711,99.6569,89.9992,99.6569,89.9992,99.6569,13
instance-c43e558e-86ab-4e95-8c9b-755064ddde4c,5.8183,5.8183,5.8183,5.8183,5.8183,5.8183,1,45.8685,45.8685,45.8685,45.8685,45.8685,45.8685,1
instance-c43f4fa7-4cb6-45cf-bb78-e1fb2b39406e,14.5234,13.1987,11.7426,22.8601,7.5659,26.28,103,52.3748,52.3006,50.6779,55.232,50.6216,55.2872,103
instance-c43ff43a-53b2-4f04-b2b9-06114379b334,0.4592,0.4592,0.4592,0.4592,0.4592,0.4592,2,4.4595,4.4595,4.4595,4.4595,4.4595,4.4595,2
instance-c44116e5-96f6-42a6-9e16-eda012109a70,15.7704,15.5631,15.1638,17.3034,14.7194,17.4807,60,99.7163,99.6947,99.6645,99.8037,99.6432,99.8037,60
instance-c441c563-4441-4120-b8fc-49981a8ea74a,0.8568,0.8568,0.8568,0.8568,0.8568,0.8568,2,4.7385,4.7385,4.7385,4.7385,4.7385,4.7385,2
instance-c441cf79-4f9f-40bd-b656-6a38a3328cc0,13.5347,12.4365,10.928,17.7671,10.928,17.7671,9,99.8006,99.8037,99.7759,99.8037,99.7759,99.8037,9
instance-c441cfec-b1ee-4b1e-adbf-d2d39650b8bd,15.4189,17.4826,2.4309,30.3439,2.2621,31.695,70,99.9508,99.9573,99.9295,99.9573,99.9156,99.9573,70
instance-c4425e59-2d8e-4bfb-b6a2-d69fb21a4f0f,13.335,13.3266,12.4244,13.9686,12.3376,14.573,92,99.769,99.7645,99.7193,99.8691,99.7005,99.8691,92
instance-c4426651-a8b7-49fa-973f-490a7a3b9980,8.1693,8.1693,8.1693,8.1693,8.1693,8.1693,2,19.7883,19.7883,19.7883,19.7883,19.7883,19.7883,2
instance-c442f42a-6b2e-4ebf-aad6-6ea517441761,3.7768,3.6791,3.01,4.3144,2.9662,7.7581,61,99.9541,99.9573,99.9156,99.9573,99.9017,99.9573,61
instance-c442fc8a-4420-4a99-bfdf-dafa7716e02e,3.2054,3.081,2.81,3.3756,2.6947,7.5796,62,99.9909,100.0,99.959,100.0,99.9444,100.0,62
instance-c4432370-9ebd-4b20-8ab9-923915a7daa7,15.2373,15.7103,13.2091,16.3067,2.2702,16.7426,53,98.4939,98.3867,98.2569,98.7905,98.2121,98.7911,53
instance-c44360c2-20fa-4658-bbe6-d93d0277f2c1,1.3232,1.3232,1.0955,1.5509,1.0955,1.5509,4,54.3443,54.3443,54.1149,54.5736,54.1149,54.5736,4
instance-c4437542-3b7c-4a3b-b0a8-47b8d81fee1e,8.892,9.8982,4.1594,12.8742,4.151,14.6972,67,99.0793,99.0801,99.0801,99.0801,99.0526,99.0801,67
instance-c443ed43-3d10-4e47-a53b-02db0f35e19e,10.3537,10.1924,9.6158,11.4627,8.8142,11.7701,89,99.8189,99.8288,99.7872,99.8288,99.6069,99.8288,89
instance-c44410ac-c5f8-4300-a10b-ee0abf133a2b,1.9854,1.9854,1.9854,1.9854,1.9854,1.9854,2,10.217,10.217,10.217,10.217,10.217,10.217,2
instance-c44461b2-2dee-4494-8135-5a37291a4a48,4.9823,4.731,3.9453,6.8958,3.895,6.9842,61,97.413,97.4192,97.3917,97.4192,97.3785,97.4193,61
instance-c4451d63-4ff6-4548-b726-d682ee97d1d1,73.0957,73.0957,73.0957,73.0957,73.0957,73.0957,2,79.8595,79.8595,79.8595,79.8595,79.8595,79.8595,2
instance-c445e1a7-33e9-42fb-9d68-a74af2b2aed7,2.6936,2.5014,2.3599,3.3173,2.2296,3.3215,53,68.818,66.3517,48.8403,99.7837,43.8681,99.7861,53
instance-c445f866-7dc5-47cd-8b52-4d34385c2ee2,4.3249,4.0093,2.6564,6.6245,2.6564,6.6245,8,99.4041,99.8037,98.2053,99.8037,98.2053,99.8037,8
instance-c445f920-4fa3-4bba-ab1b-b3e2a61f9b67,2.5444,2.3476,1.8525,3.3612,1.7898,7.5591,62,99.9385,99.943,99.9152,99.943,99.9138,99.943,62
instance-c4462e9e-8b66-4389-98d6-a5e61f0647a9,4.8982,4.8982,4.8982,4.8982,4.8982,4.8982,2,66.6133,66.6133,66.6133,66.6133,66.6133,66.6133,2
instance-c4475c8d-4300-4f4b-a8ee-2756cb2342f6,5.633,7.4449,0.9737,8.1712,0.9471,8.2977,55,84.4771,95.9264,57.6372,97.1355,56.5046,97.1365,55
instance-c4477589-0278-45d0-ad92-1b5c6cb4b094,5.1024,5.1024,5.1024,5.1024,5.1024,5.1024,2,55.1199,55.1199,55.1199,55.1199,55.1199,55.1199,2
instance-c4488df8-a6fb-48b9-8d55-6cb035c77deb,7.8489,7.9246,1.3491,9.9088,1.3459,10.1025,66,95.8918,96.265,93.1509,97.0762,93.0371,97.2011,66
instance-c4492135-2e4a-4eec-a0fa-1ca9bc0f7a64,1.3532,1.3532,1.3532,1.3532,1.3532,1.3532,2,11.0901,11.0901,11.0901,11.0901,11.0901,11.0901,2
instance-c44a0a8b-a058-46cd-a4cd-b62f0d700f4a,0.3717,0.3717,0.3717,0.3717,0.3717,0.3717,2,2.6831,2.6831,2.6831,2.6831,2.6831,2.6831,2
instance-c44af788-a84c-4608-876a-ce7f372e2d3a,2.8061,2.8061,2.8061,2.8061,2.8061,2.8061,2,7.1228,7.1228,7.1228,7.1228,7.1228,7.1228,2
instance-c44b864a-b9ed-45d8-9404-eb5e9f6d61ce,3.2913,2.9344,1.7666,5.1728,1.7666,5.1728,6,85.5708,97.8321,59.4184,99.4619,59.4184,99.4619,6
instance-c44e2f59-32fa-4408-bdc5-8abea05389d5,11.5001,11.5001,11.5001,11.5001,11.5001,11.5001,2,62.0007,62.0007,62.0007,62.0007,62.0007,62.0007,2
instance-c44ea111-a756-4ec5-b39a-9bbb6c136f23,2.2429,2.2429,2.2429,2.2429,2.2429,2.2429,2,16.0816,16.0816,16.0816,16.0816,16.0816,16.0816,2
instance-c44efd48-f10a-4a13-8a6c-ddf18dd66366,2.6988,3.0001,1.7213,3.4722,1.693,3.4833,62,99.883,99.8846,99.8695,99.9022,99.7449,99.9022,62
instance-c44fb71b-4476-4d27-9fd0-c214b80978dc,1.1032,1.1032,1.1032,1.1032,1.1032,1.1032,2,18.9206,18.9206,18.9206,18.9206,18.9206,18.9206,2
instance-c44ff88d-b9b2-4d63-b0f3-f86ac3e22f9e,4.1442,4.8474,2.8645,4.9446,2.8645,4.9446,9,79.0424,99.2933,36.2333,99.7207,36.2333,99.7207,9
instance-c450a7f6-6c56-4e05-8dcc-5eeff65ed322,8.0865,8.0753,7.4774,8.5856,5.5878,8.6243,60,99.6157,99.6126,99.6063,99.641,99.5838,99.6413,60
instance-c4517289-4a7b-4699-883a-36afac81f993,15.8042,16.1269,8.6253,17.0762,8.6253,17.0762,37,97.9638,97.9551,97.9207,98.2163,97.9207,98.2163,37
instance-c451fef3-08de-4ae8-b7bd-f384d28ab66a,7.1583,7.1583,7.1583,7.1583,7.1583,7.1583,2,68.4423,68.4423,68.4423,68.4423,68.4423,68.4423,2
instance-c4522734-0540-4acb-8512-cd2e893102cb,14.2915,17.8265,1.8469,18.3633,1.8469,18.3633,17,89.7843,96.3255,71.5442,97.0332,71.5442,97.0332,17
instance-c452dc49-8630-4e21-8fdc-4e3442164f6c,2.8344,2.8344,2.8344,2.8344,2.8344,2.8344,1,71.8298,71.8298,71.8298,71.8298,71.8298,71.8298,1
instance-c4536559-38d4-40f0-b940-46cddf01028f,12.7037,1.6856,1.6277,34.7978,1.6277,34.7978,6,76.8306,81.1523,68.1752,81.1642,68.1752,81.1642,6
instance-c45458f3-be66-4d23-a633-d94b3835e5b2,53.9093,53.9212,46.153,59.2622,45.8161,83.9311,105,99.8339,99.9957,99.1599,99.9977,96.6623,99.9999,105
instance-c45470d8-3954-4b9b-9b35-86218d65d8c0,17.1579,17.3011,3.3122,25.2014,0.1444,28.7263,64,93.7581,99.8104,25.5646,99.8326,2.6756,99.8326,64
instance-c4554a03-8554-46b8-9747-9f047d3422f1,4.0397,4.068,3.9727,4.3432,2.3073,4.3432,35,99.3297,99.8288,91.1528,99.8288,91.1528,99.8288,35
instance-c455bb78-8a2a-4d3f-9251-84a7a33c8039,11.7644,11.7644,11.7644,11.7644,11.7644,11.7644,1,100.0,100.0,100.0,100.0,100.0,100.0,1
instance-c4567cf2-ec42-498f-9174-89c3bd715d6d,17.0058,17.0058,17.0058,17.0058,17.0058,17.0058,2,69.392,69.392,69.392,69.392,69.392,69.392,2
instance-c456a75c-7f84-4673-a092-4e9b6d1bc970,4.7731,4.7731,4.7731,4.7731,4.7731,4.7731,2,66.2303,66.2303,66.2303,66.2303,66.2303,66.2303,2
instance-c4574030-ba0c-4fe3-8ca1-38b850b85a30,3.0323,3.0323,3.0323,3.0323,3.0323,3.0323,2,20.7714,20.7714,20.7714,20.7714,20.7714,20.7714,2
instance-c4574cc3-e7ad-4417-9318-e88bf9d5baba,1.968,1.968,1.968,1.968,1.968,1.968,2,32.6771,32.6771,32.6771,32.6771,32.6771,32.6771,2
instance-c457dde3-b890-40be-b474-a6a27e086e4d,1.9194,2.0873,0.3141,2.4106,0.3141,2.4106,39,82.9601,82.9616,82.9308,82.9655,82.9308,82.9655,39
instance-c458377f-802c-467b-9927-7f97c9f01fb1,17.2625,17.562,14.9001,19.7328,12.3073,19.7593,53,98.723,98.3553,98.1535,99.7737,98.1529,99.7817,53
instance-c4584583-4532-432c-b865-753de8adf5e6,0.8607,0.8607,0.8607,0.8607,0.8607,0.8607,2,18.9297,18.9297,18.9297,18.9297,18.9297,18.9297,2
instance-c45875cd-1bb8-4e5f-a411-f917ceb8fdb7,4.9692,4.9692,4.9692,4.9692,4.9692,4.9692,2,43.8669,43.8669,43.8669,43.8669,43.8669,43.8669,2
instance-c459586d-21d6-4c27-9496-138ab3eaa8ba,15.4847,15.4847,15.4847,15.4847,15.4847,15.4847,2,25.1483,25.1483,25.1483,25.1483,25.1483,25.1483,2
instance-c45b4a34-fbac-43d4-b96d-99a916f2853b,2.9123,2.887,2.6809,3.3037,2.6803,3.4317,60,99.8011,99.8039,99.7762,99.8039,99.7762,99.8039,60
instance-c45baac7-71c0-4182-8270-74a601390405,8.5424,9.2049,6.2463,9.3704,6.2463,9.3704,9,99.6114,99.626,99.542,99.638,99.542,99.638,9
instance-c45bc584-eb15-4884-be7b-9a6739a3dcd9,13.5114,13.3977,13.1289,13.981,13.1006,14.1125,62,99.9082,99.9116,99.8836,99.9153,99.8419,99.9179,62
instance-c45bddff-ffde-4d14-add2-bc1139ae7511,3.3909,3.3909,3.031,3.7508,3.031,3.7508,4,20.6744,20.6744,18.6816,22.6673,18.6816,22.6673,4
instance-c45c8af7-8fc5-4bb8-b721-39dda503257e,2.0116,2.0116,2.0116,2.0116,2.0116,2.0116,2,17.1748,17.1748,17.1748,17.1748,17.1748,17.1748,2
instance-c45d73fc-4e04-4e26-8190-bf708fc69055,4.3307,4.3307,4.3307,4.3307,4.3307,4.3307,2,23.3289,23.3289,23.3289,23.3289,23.3289,23.3289,2
instance-c45dbcf4-520d-4943-9402-1459eb4e3714,2.8222,2.8222,1.6574,3.9869,1.6574,3.9869,4,86.571,86.571,85.2849,87.857,85.2849,87.857,4
instance-c45e8b88-34a6-476d-ba94-8549ed2728d4,7.8848,7.8848,7.7032,8.0665,7.7032,8.0665,4,66.5579,66.5579,65.8324,67.2833,65.8324,67.2833,4
instance-c45ef617-ccbe-4fa9-ad96-97908e5ce8a9,10.6482,13.7726,2.3418,15.3863,2.3418,15.3863,15,99.7837,99.7799,99.7788,99.8012,99.7788,99.8012,15
instance-c45ffd34-9f64-4ad2-b0b4-4f633b50da77,10.1571,8.4231,3.5214,28.2623,3.2776,41.5667,62,99.9702,99.9786,99.9509,99.9786,99.9231,99.9786,62
instance-c4601610-e027-4d13-b413-3e7f86b55d74,3.1462,2.9185,2.0566,4.4995,2.0352,8.073,62,99.9819,99.991,99.9493,99.991,99.9493,99.991,62
instance-c4607ba9-6366-4ea9-98b9-5392bbb3574c,13.8723,16.2312,4.7541,16.9093,4.7541,16.9093,18,97.3106,99.7382,81.842,99.7382,81.842,99.7382,18
instance-c4608a1a-3f90-44df-b008-04df2141522f,2.4631,2.4631,2.4631,2.4631,2.4631,2.4631,2,10.5262,10.5262,10.5262,10.5262,10.5262,10.5262,2
instance-c460d325-e738-4610-bfdf-0fced32243f0,3.5231,2.0789,1.5422,6.9482,1.5422,6.9482,6,82.5974,83.5725,80.6472,83.5725,80.6472,83.5725,6
instance-c460ee2c-2bcf-496a-8d60-b7a052f55bed,15.7865,16.6404,13.589,16.7579,13.589,16.7579,7,98.1661,98.1567,98.1562,98.1903,98.1562,98.1903,7
instance-c460fba3-7f74-4361-84c3-58d1c5108595,10.2127,10.2127,7.1278,13.2977,7.1278,13.2977,4,58.1118,58.1118,55.8524,60.3712,55.8524,60.3712,4
instance-c461d22c-100e-4c81-acc2-5a3d0ef787df,3.6158,3.6158,3.6158,3.6158,3.6158,3.6158,2,20.9798,20.9798,20.9798,20.9798,20.9798,20.9798,2
instance-c462a345-8a77-4d81-beb1-bb712f7e8dca,5.398,5.398,1.8741,8.9218,1.8741,8.9218,4,66.5954,66.5954,65.4555,67.7353,65.4555,67.7353,4
instance-c462d98b-0bc0-4374-81ef-09b4aecb1b11,4.0113,4.0113,4.0113,4.0113,4.0113,4.0113,1,43.9882,43.9882,43.9882,43.9882,43.9882,43.9882,1
instance-c462e6ef-f471-4cf2-9558-31b59f461379,3.1758,3.1758,2.8524,3.4992,2.8524,3.4992,4,23.2327,23.2327,22.7065,23.759,22.7065,23.759,4
instance-c4638961-d747-42e9-ac12-b5edb6b0adc3,3.0327,1.604,1.5619,5.9324,1.5619,5.9324,6,83.1648,83.7042,82.0862,83.7042,82.0862,83.7042,6
instance-c4650345-c43e-4eb4-8383-2016dd5306c9,18.5293,18.5293,18.5293,18.5293,18.5293,18.5293,2,99.9289,99.9289,99.9289,99.9289,99.9289,99.9289,2
instance-c4651055-1bf4-4c04-8fc7-fe366a2d6a02,3.1933,3.2911,2.643,3.671,2.5255,3.6988,62,56.3771,56.3781,56.364,56.3791,56.3627,56.3792,62
instance-c4658957-e0c3-46a5-81df-b2ab501370af,4.7263,6.3697,0.8452,8.2975,0.8452,8.2975,23,84.7402,91.5963,66.8643,99.6569,66.8643,99.6569,23
instance-c4676af9-d6d7-487f-8c37-c7d0f2b1b67d,5.97,5.97,5.97,5.97,5.97,5.97,1,11.8395,11.8395,11.8395,11.8395,11.8395,11.8395,1
instance-c467ef46-e7d9-4899-b049-484fc79aa3c3,11.6215,12.6875,3.307,17.8041,3.307,17.8041,8,94.9621,98.594,82.8568,99.8037,82.8568,99.8037,8
instance-c46806d7-84a6-4ccd-a493-86be46486312,22.6329,21.7847,15.7414,29.9879,15.3999,37.7557,66,98.6144,98.6199,98.5925,98.6199,98.573,98.6199,66
instance-c4683303-8ed0-4859-9a9a-43cd5dd88e23,2.3312,2.3312,2.3312,2.3312,2.3312,2.3312,2,19.855,19.855,19.855,19.855,19.855,19.855,2
instance-c468d1f7-1e76-457e-9e04-4bb486785acd,2.6581,2.6581,1.6186,3.6977,1.6186,3.6977,4,84.8263,84.8263,83.6275,86.0251,83.6275,86.0251,4
instance-c468e71e-c661-46e5-9a95-9e974d740cbc,12.3508,14.6826,2.5594,24.877,2.5594,24.877,14,95.3137,99.7127,71.862,99.7188,71.862,99.7188,14
instance-c4696296-88ac-4829-89a0-2e5016b5b86c,12.4261,12.4261,12.4261,12.4261,12.4261,12.4261,2,71.0346,71.0346,71.0346,71.0346,71.0346,71.0346,2
instance-c4697154-cf04-4063-ac37-bacf45261a51,0.7564,0.7748,0.6588,0.8249,0.6399,0.8275,125,67.8882,67.8922,67.8716,67.8922,67.8167,67.8922,125
instance-c469871b-6aaf-4bb4-a48a-b1b3fdc6b14b,0.4904,0.4904,0.4904,0.4904,0.4904,0.4904,1,4.4433,4.4433,4.4433,4.4433,4.4433,4.4433,1
instance-c469a352-285e-4d02-8745-b6845fd66f6e,8.5185,8.3805,8.1139,9.3305,7.2158,9.3645,66,96.9775,97.0407,96.4827,97.244,96.4436,97.2445,66
instance-c46bb890-0eae-454e-be3e-cb89eae14662,0.5165,0.5144,0.4992,0.5351,0.4992,0.5351,19,6.9112,6.8981,6.6904,7.1824,6.6904,7.1824,19
instance-c46c0206-53ed-4230-8934-e3ce19dde6cf,2.3421,1.8171,1.8135,4.4494,1.8135,4.4494,5,72.0999,72.3631,70.2282,72.7725,70.2282,72.7725,5
instance-c46c06ca-061e-467a-8b0e-7fab43974686,14.179,13.8364,13.4525,16.7326,12.4759,16.8985,66,99.7155,99.8037,99.7344,99.8037,94.5173,99.8037,66
instance-c46c0ed8-8da1-4251-adc1-dc986ec83e63,3.1392,2.9791,2.9321,3.5062,2.9321,3.5062,6,39.0917,32.5733,27.55,57.1517,27.55,57.1517,6
